district,page,price_clean,bedrooms_clean,bathrooms_clean,garage_clean,land_area_clean,building_area_clean
Depok I,373,3300000000.0,11.0,11.0,3.0,70.0,201.0
Depok II,373,700000000.0,,,,90.0,80.0
Cipayung,373,500000000.0,3.0,1.0,1.0,80.0,65.0
Sawangan,373,900000000.0,3.0,2.0,1.0,120.0,160.0
Sawangan,374,1200000000.0,3.0,2.0,,300.0,150.0
Pancoran Mas,374,350000000.0,2.0,1.0,1.0,60.0,40.0
Cimanggis,374,1200000000.0,3.0,2.0,,140.0,81.0
Cinere,374,3750000000.0,3.0,3.0,2.0,275.0,175.0
Cinere,374,3600000000.0,4.0,3.0,1.0,240.0,143.0
Pangkalan Jati,374,3000000000.0,4.0,4.0,2.0,148.0,94.0
Pancoran Mas,374,598000000.0,2.0,1.0,1.0,72.0,36.0
Cilodong,374,757000000.0,3.0,2.0,1.0,54.0,55.0
Cimanggis,374,1600000000.0,2.0,2.0,,80.0,58.0
Tapos,374,2400000000.0,4.0,2.0,,188.0,200.0
Cinere,374,1740000000.0,3.0,3.0,1.0,124.0,84.0
Krukut,374,900000000.0,3.0,2.0,1.0,53.0,80.0
Depok II,374,1000000000.0,4.0,1.0,,150.0,100.0
Cinere,375,3900000000.0,4.0,1.0,,700.0,262.0
Cinere,375,2600000000.0,3.0,3.0,1.0,237.0,200.0
Pancoran Mas,375,1380000000.0,4.0,3.0,1.0,85.0,120.0
Bojong Sari,375,800000000.0,3.0,1.0,2.0,78.0,63.0
Cinere,375,2970000000.0,3.0,3.0,1.0,225.0,350.0
Depok II,375,1900000000.0,4.0,4.0,2.0,132.0,250.0
Sawangan,375,900000000.0,2.0,1.0,2.0,84.0,60.0
Cinere,375,1300000000.0,3.0,3.0,,66.0,74.0
Pangkalan Jati,375,5800000000.0,6.0,4.0,2.0,395.0,252.0
Sawangan,375,1100000000.0,2.0,2.0,,105.0,48.0
Citayam,375,450000000.0,2.0,2.0,,60.0,40.0
Cinere,375,2800000000.0,3.0,3.0,1.0,120.0,180.0
Beji,375,900000000.0,2.0,2.0,,93.0,5093.0
Cinere,376,2900000000.0,5.0,1.0,1.0,206.0,153.0
Limo,376,750000000.0,3.0,2.0,1.0,100.0,80.0
Sawangan,376,950000000.0,2.0,2.0,,120.0,70.0
Pasir Putih,376,360000000.0,2.0,2.0,,60.0,60.0
Sawangan,376,1700000000.0,4.0,3.0,2.0,150.0,300.0
Cilodong,376,1300000000.0,3.0,3.0,,108.0,180.0
Cibubur,376,1800000000.0,4.0,4.0,,130.0,130.0
Limo,376,2900000000.0,4.0,3.0,1.0,500.0,250.0
Cinere,376,3550000000.0,4.0,3.0,1.0,185.0,300.0
Cimanggis,376,930000000.0,3.0,2.0,,80.0,60.0
Beji,376,5500000000.0,5.0,2.0,,514.0,486.0
Cinere,376,2500000000.0,4.0,2.0,1.0,119.0,200.0
Sukmajaya,376,1000000000.0,2.0,1.0,,83.0,36.0
Pancoran Mas,377,3000000000.0,4.0,2.0,1.0,146.0,200.0
Cinere,377,5200000000.0,8.0,4.0,,360.0,400.0
Cinere,377,4950000000.0,4.0,2.0,1.0,299.0,300.0
Cinere,377,2300000000.0,3.0,2.0,1.0,230.0,242.0
Cinere,377,5500000000.0,4.0,3.0,2.0,412.0,250.0
Cinere,377,1300000000.0,4.0,2.0,1.0,60.0,90.0
Cinere,377,4000000000.0,4.0,3.0,1.0,303.0,470.0
Cinere,377,4400000000.0,4.0,4.0,2.0,240.0,375.0
Gandul,377,2600000000.0,3.0,2.0,,216.0,160.0
Cilodong,377,900000000.0,5.0,,,238.0,268.0
Sawangan,377,130000000.0,1.0,1.0,,30.0,28.0
Cilodong,378,1950000000.0,3.0,,,70.0,170.0
Sawangan,378,572000000.0,2.0,2.0,1.0,50.0,45.0
Cipayung,378,450000000.0,3.0,1.0,1.0,75.0,45.0
Pancoran Mas,378,450000000.0,3.0,1.0,1.0,72.0,48.0
Tapos,378,2300000000.0,2.0,,,274.0,202.0
Sukmajaya,378,1100000000.0,3.0,2.0,1.0,71.0,100.0
Sukmajaya,378,1100000000.0,5.0,3.0,,105.0,180.0
Sukmajaya,378,1100000000.0,5.0,3.0,,105.0,180.0
Cilodong,378,600000000.0,2.0,1.0,,72.0,38.0
Sukmajaya,379,1200000000.0,2.0,1.0,,104.0,45.0
Sukmajaya,379,900000000.0,2.0,1.0,,104.0,45.0
Sukmajaya,379,1400000000.0,4.0,3.0,,90.0,200.0
Margonda,379,3250000000.0,3.0,,,100.0,300.0
Sukatani,379,925000000.0,3.0,1.0,,217.0,75.0
Sukmajaya,379,1350000000.0,2.0,,,50.0,96.0
Pancoran Mas,379,1750000000.0,3.0,3.0,,105.0,120.0
Sukmajaya,379,3200000000.0,3.0,,,100.0,240.0
Pancoran Mas,379,1650000000.0,2.0,2.0,,86.0,158.0
Sawangan,379,3200000000.0,3.0,,,92.0,222.0
Margonda,379,4500000000.0,3.0,2.0,,240.0,162.0
Cisalak,379,850000000.0,4.0,3.0,,135.0,135.0
Sukmajaya,379,2500000000.0,5.0,3.0,,120.0,220.0
Sukmajaya,379,3200000000.0,3.0,,,100.0,240.0
Cimanggis,379,2900000000.0,3.0,3.0,2.0,119.0,128.0
Pancoran Mas,379,610000000.0,2.0,1.0,1.0,72.0,48.0
Cilodong,379,650000000.0,2.0,1.0,,72.0,54.0
Sawangan,380,4400000000.0,8.0,5.0,4.0,774.0,220.0
Cimanggis,380,1600000000.0,7.0,4.0,2.0,120.0,220.0
Sukmajaya,380,1580000000.0,4.0,3.0,1.0,100.0,124.0
Cinere,380,4500000000.0,4.0,4.0,,260.0,400.0
Tanah Baru,380,2300000000.0,3.0,2.0,1.0,97.0,115.0
Cinere,380,4200000000.0,4.0,2.0,2.0,642.0,352.0
Beji,380,1300000000.0,3.0,2.0,1.0,60.0,130.0
Pancoran Mas,380,2300000000.0,4.0,2.0,1.0,180.0,150.0
Cinere,380,3800000000.0,4.0,3.0,1.0,240.0,143.0
Cinere,380,1800000000.0,3.0,2.0,,108.0,65.0
Cinere,380,600000000.0,3.0,2.0,,138.0,80.0
Sawangan,380,1340000000.0,3.0,3.0,,84.0,88.0
Cisalak,380,935000000.0,3.0,2.0,,58.0,76.0
Citayam,380,950000000.0,2.0,2.0,,156.0,120.0
Cinere,380,3750000000.0,4.0,3.0,,230.0,320.0
Cinere,380,3400000000.0,4.0,3.0,,230.0,320.0
Cimanggis,381,1000000000.0,3.0,2.0,,69.0,80.0
Pancoran Mas,381,2300000000.0,3.0,2.0,,123.0,128.0
Beji,381,3150000000.0,2.0,,,62.0,186.0
Sawangan,381,1700000000.0,2.0,1.0,2.0,144.0,70.0
Cinere,381,6000000000.0,6.0,4.0,,500.0,300.0
Cinere,381,2900000000.0,3.0,3.0,,218.0,235.0
Cinere,381,6000000000.0,4.0,4.0,2.0,502.0,300.0
Cinere,381,5700000000.0,5.0,2.0,4.0,640.0,300.0
Sawangan,381,5500000000.0,4.0,4.0,,777.0,450.0
Cimanggis,381,2230000000.0,3.0,2.0,1.0,96.0,91.0
Sawangan,381,950000000.0,,,,98.0,90.0
Cilodong,381,799000000.0,2.0,1.0,,56.0,50.0
Rangkapanjaya,381,1200000000.0,4.0,3.0,1.0,90.0,120.0
Cinere,381,5500000000.0,4.0,3.0,2.0,950.0,250.0
Cinere,382,5000000000.0,4.0,3.0,,360.0,400.0
Beji,382,890000000.0,3.0,2.0,1.0,62.0,100.0
Sawangan,382,1180000000.0,3.0,2.0,1.0,130.0,74.0
Tapos,382,700000000.0,3.0,2.0,2.0,70.0,74.0
Tanah Baru,382,895000000.0,3.0,2.0,1.0,62.0,100.0
Bojong Sari,382,1350000000.0,4.0,3.0,,230.0,128.0
Sukmajaya,382,1150000000.0,4.0,3.0,,74.0,90.0
Cimanggis,382,1970000000.0,3.0,2.0,1.0,85.0,89.0
Cimanggis,382,3550000000.0,3.0,3.0,,153.0,165.0
Pasir Putih,382,490000000.0,2.0,1.0,1.0,45.0,70.0
Bojong Sari,382,490000000.0,2.0,1.0,1.0,45.0,72.0
Cipayung,382,490000000.0,2.0,1.0,1.0,45.0,72.0
Cinere,382,3000000000.0,4.0,4.0,1.0,200.0,400.0
Cilodong,382,650000000.0,2.0,1.0,1.0,72.0,45.0
Sawangan,382,490000000.0,2.0,1.0,1.0,72.0,45.0
Cilodong,382,1430000000.0,2.0,,,150.0,210.0
Depok II,382,850000000.0,3.0,2.0,,102.0,72.0
Cilodong,382,800000000.0,3.0,2.0,1.0,70.0,70.0
Sukmajaya,383,2900000000.0,4.0,3.0,,165.0,265.0
Pasir Putih,383,490000000.0,2.0,1.0,1.0,72.0,45.0
Depok II,383,900000000.0,2.0,2.0,1.0,109.0,85.0
Pancoran Mas,383,2500000000.0,4.0,3.0,1.0,260.0,330.0
Cilodong,383,630000000.0,3.0,1.0,,72.0,72.0
Pancoran Mas,383,1300000000.0,3.0,3.0,1.0,85.0,105.0
Cipayung,383,400000000.0,2.0,1.0,,70.0,64.0
Pancoran Mas,383,400000000.0,2.0,1.0,,70.0,50.0
Cinere,383,2100000000.0,3.0,2.0,,120.0,83.0
Sawangan,383,900000000.0,2.0,1.0,1.0,92.0,60.0
Beji,383,3200000000.0,2.0,,,144.0,144.0
Cinere,383,2600000000.0,4.0,3.0,1.0,216.0,230.0
Cinangka,383,1500000000.0,4.0,3.0,1.0,112.0,160.0
Sukmajaya,383,1600000000.0,5.0,2.0,,135.0,110.0
Cinere,384,3500000000.0,,,,240.0,400.0
Cinere,384,4960000000.0,,,,300.0,200.0
Cilodong,384,620000000.0,2.0,1.0,1.0,76.0,50.0
Sawangan,384,1900000000.0,3.0,2.0,2.0,125.0,150.0
Cibubur,384,1990000000.0,4.0,3.0,1.0,145.0,200.0
Cinere,384,5500000000.0,5.0,3.0,2.0,570.0,289.0
Sawangan,384,780000000.0,2.0,1.0,,72.0,39.0
Sawangan,384,750000000.0,2.0,2.0,1.0,108.0,36.0
Margonda,384,1450000000.0,3.0,2.0,1.0,79.0,66.0
Pangkalan Jati,384,5000000000.0,4.0,3.0,2.0,366.0,4009.0
Cimanggis,384,1600000000.0,4.0,2.0,,180.0,140.0
Cimanggis,384,700000000.0,3.0,1.0,1.0,130.0,55.0
Depok II,384,3500000000.0,5.0,4.0,,393.0,350.0
Citayam,384,360000000.0,3.0,1.0,1.0,75.0,48.0
Cimanggis,384,3400000000.0,5.0,4.0,2.0,160.0,250.0
Pangkalan Jati,385,1700000000.0,4.0,2.0,1.0,118.0,133.0
Sawangan,385,1500000000.0,3.0,3.0,,296.0,200.0
Cinere,385,3800000000.0,4.0,4.0,4.0,480.0,330.0
Margonda,385,700000000.0,,,,17.0,17.0
Harjamukti,385,2100000000.0,3.0,3.0,,120.0,138.0
Margonda,385,2000000000.0,3.0,1.0,,126.0,88.0
Pancoran Mas,385,1900000000.0,6.0,3.0,2.0,263.0,400.0
Harjamukti,385,2100000000.0,3.0,3.0,,120.0,138.0
Margonda,385,4099999999.9999995,5.0,5.0,,180.0,230.0
Margonda,385,2000000000.0,3.0,1.0,,126.0,88.0
Sawangan,385,497000000.0,2.0,1.0,1.0,62.0,42.0
Krukut,385,2500000000.0,4.0,2.0,1.0,188.0,160.0
Pancoran Mas,385,300000000.0,2.0,2.0,1.0,65.0,40.0
Cilangkap,385,1550000000.0,2.0,3.0,,110.0,60.0
Bojong Sari,385,650000000.0,2.0,1.0,,110.0,65.0
Sukmajaya,385,3300000000.0,3.0,2.0,1.0,180.0,125.0
Sukmajaya,386,3500000000.0,3.0,2.0,1.0,180.0,100.0
Cinere,386,4300000000.0,5.0,4.0,2.0,328.0,256.0
Sawangan,386,290000000.0,2.0,1.0,1.0,65.0,40.0
Sawangan,386,370000000.0,2.0,1.0,,60.0,40.0
Cinere,386,850000000.0,2.0,1.0,1.0,85.0,85.0
Limo,386,1450000000.0,3.0,1.0,,97.0,130.0
Sawangan,386,1000000000.0,2.0,1.0,1.0,96.0,53.0
Cinere,386,2350000000.0,4.0,2.0,1.0,130.0,160.0
Tanah Baru,386,650000000.0,2.0,1.0,1.0,60.0,40.0
Cinere,386,3800000000.0,4.0,3.0,2.0,400.0,182.0
Krukut,386,1150000000.0,3.0,2.0,1.0,72.0,74.0
Pancoran Mas,386,890000000.0,3.0,2.0,1.0,83.0,70.0
Cinere,386,900000000.0,2.0,1.0,2.0,102.0,60.0
Cinere,386,3500000000.0,4.0,4.0,1.0,289.0,300.0
Pancoran Mas,387,1500000000.0,3.0,3.0,,75.0,140.0
Sawangan,387,575000000.0,2.0,1.0,1.0,70.0,45.0
Cibubur,387,5200000000.0,4.0,2.0,2.0,261.0,280.0
Sawangan,387,1600000000.0,3.0,2.0,1.0,96.0,113.0
Citayam,387,250000000.0,2.0,1.0,1.0,67.0,45.0
Citayam,387,250000000.0,2.0,1.0,1.0,67.0,45.0
Depok II,387,800000000.0,2.0,2.0,1.0,148.0,70.0
Bojong Sari,387,1670000000.0,3.0,4.0,2.0,126.0,200.0
Sawangan,387,1400000000.0,2.0,,,81.0,114.0
Cinere,387,1800000000.0,3.0,2.0,1.0,220.0,180.0
Cinere,387,1500000000.0,3.0,3.0,1.0,120.0,140.0
Sawangan,387,565000000.0,2.0,1.0,2.0,62.0,45.0
Tapos,387,2240000000.0,3.0,3.0,,119.0,128.0
Cinere,387,3970000000.0,4.0,3.0,1.0,346.0,250.0
Pangkalan Jati,388,4500000000.0,5.0,4.0,,357.0,325.0
Sawangan,388,2120000000.0,4.0,3.0,2.0,120.0,180.0
Sawangan,388,1870000000.0,4.0,3.0,2.0,124.0,135.0
Sawangan,388,2140000000.0000002,4.0,3.0,2.0,124.0,184.0
Bojong Sari,388,800000000.0,3.0,3.0,1.0,112.0,91.0
Margonda,388,4500000000.0,7.0,5.0,4.0,425.0,450.0
Limo,388,1400000000.0,3.0,3.0,1.0,120.0,100.0
Pasir Putih,388,300000000.0,2.0,1.0,1.0,67.0,45.0
Pangkalan Jati,388,950000000.0,2.0,2.0,1.0,112.0,82.0
Cinere,388,4900000000.0,6.0,4.0,2.0,375.0,324.0
Cimanggis,388,3030000000.0,4.0,3.0,1.0,300.0,247.0
Sukmajaya,388,1080000000.0,3.0,2.0,2.0,84.0,64.0
Sukmajaya,388,470000000.0,2.0,1.0,,54.0,45.0
Sawangan,388,885000000.0,3.0,3.0,1.0,54.0,85.0
Sawangan,388,888000000.0,2.0,2.0,,97.0,45.0
Cinere,389,5800000000.0,3.0,2.0,,325.0,168.0
Sawangan,389,750000000.0,2.0,2.0,1.0,78.0,81.0
Sawangan,389,1800000000.0,2.0,2.0,,144.0,68.0
Cibubur,389,2049999999.9999998,4.0,3.0,,200.0,160.0
Cinere,389,4000000000.0,4.0,4.0,2.0,260.0,312.0
Limo,389,775000000.0,2.0,2.0,1.0,64.0,44.0
Sukmajaya,389,785000000.0,2.0,2.0,,56.0,100.0
Bojong Sari,389,900000000.0,2.0,1.0,1.0,75.0,45.0
Tapos,389,1300000000.0,2.0,1.0,2.0,170.0,68.0
Sawangan,389,836000000.0,2.0,2.0,2.0,97.0,45.0
Sawangan,389,280000000.0,2.0,1.0,1.0,60.0,40.0
Sawangan,389,300000000.0,2.0,1.0,1.0,60.0,40.0
Studio Alam,389,400000000.0,2.0,1.0,,84.0,36.0
Sawangan,390,1580000000.0,3.0,2.0,2.0,120.0,79.0
Sawangan,390,295000000.0,2.0,1.0,1.0,60.0,40.0
Gandul,390,5500000000.0,3.0,3.0,2.0,398.0,650.0
Depok II,390,3300000000.0,4.0,4.0,2.0,310.0,410.0
Sawangan,390,350000000.0,2.0,2.0,,40.0,70.0
Bojong Sari,390,1550000000.0,3.0,3.0,,96.0,103.0
Bojong Sari,390,1240000000.0,2.0,2.0,,84.0,75.0
Bojong Sari,390,1860000000.0,4.0,3.0,,112.0,120.0
Cinere,390,1500000000.0,3.0,3.0,1.0,85.0,140.0
Cinere,390,2500000000.0,3.0,2.0,1.0,137.0,72.0
Tanah Baru,390,1120000000.0,3.0,2.0,2.0,70.0,75.0
Cimanggis,390,2100000000.0,4.0,3.0,2.0,145.0,86.0
Cinere,390,1850000000.0,2.0,2.0,1.0,120.0,83.0
Pangkalan Jati,390,950000000.0,2.0,1.0,1.0,96.0,56.0
Bojong Sari,390,1600000000.0,2.0,2.0,,168.0,68.0
Sawangan,390,3000000000.0,5.0,4.0,,200.0,169.0
Cipayung,391,280000000.0,2.0,1.0,,64.0,40.0
Cinere,391,1750000000.0,3.0,3.0,,221.0,150.0
Pancoran Mas,391,295000000.0,2.0,1.0,,64.0,40.0
Cipayung,391,295000000.0,2.0,1.0,,65.0,40.0
Sawangan,391,4350000000.0,6.0,6.0,,868.0,868.0
Cinere,391,2650000000.0,5.0,2.0,,191.0,225.0
Pasir Putih,391,295000000.0,2.0,1.0,,65.0,40.0
Limo,391,4500000000.0,4.0,3.0,1.0,400.0,240.0
Sawangan,391,550000000.0,3.0,3.0,,123.0,120.0
Cinere,391,1200000000.0,3.0,1.0,1.0,60.0,90.0
Sawangan,391,290000000.0,2.0,1.0,,64.0,41.0
Cipayung,391,285000000.0,2.0,1.0,,64.0,41.0
Sawangan,391,2000000000.0,3.0,3.0,,200.0,170.0
Sukmajaya,391,3500000000.0,3.0,2.0,,336.0,200.0
Cinere,391,1100000000.0,5.0,4.0,1.0,150.0,100.0
Cinere,391,5700000000.0,4.0,3.0,,280.0,500.0
Bojong Sari,392,2700000000.0,3.0,5.0,,177.0,250.0
Cinere,392,1700000000.0,3.0,3.0,,133.0,180.0
Cinere,392,5200000000.0,3.0,3.0,,534.0,270.0
Pasir Putih,392,225000000.0,2.0,1.0,,50.0,36.0
Pasir Putih,392,250000000.0,2.0,1.0,,60.0,40.0
Pasir Putih,392,135000000.0,2.0,1.0,,28.0,28.0
Gandul,392,790000000.0,2.0,1.0,,72.0,50.0
Cinere,392,4099999999.9999995,4.0,3.0,,380.0,420.0
Sawangan,392,800000000.0,1.0,1.0,,96.0,35.0
Sukmajaya,392,3200000000.0,4.0,4.0,,355.0,600.0
Sawangan,392,900000000.0,2.0,1.0,,96.0,53.0
Bojong Sari,392,650000000.0,2.0,1.0,,90.0,45.0
Sawangan,392,1500000000.0,2.0,1.0,,130.0,55.0
Cinere,392,3250000000.0,5.0,3.0,1.0,247.0,200.0
Krukut,393,2600000000.0,4.0,3.0,,500.0,260.0
Pasir Putih,393,1400000000.0,4.0,2.0,,234.0,160.0
Pangkalan Jati,393,3100000000.0,5.0,2.0,,412.0,300.0
Pasir Putih,393,225000000.0,2.0,1.0,,50.0,36.0
Pancoran Mas,393,600000000.0,4.0,2.0,,110.0,60.0
Pancoran Mas,393,500000000.0,4.0,3.0,1.0,84.0,60.0
Sawangan,393,1750000000.0,3.0,3.0,,96.0,113.0
Cinere,393,2250000000.0,3.0,3.0,1.0,125.0,136.0
Cinere,393,2400000000.0,3.0,3.0,1.0,155.0,145.0
Bojong Sari,393,800000000.0,3.0,2.0,,105.0,55.0
Sukmajaya,393,820000000.0,4.0,3.0,1.0,86.0,63.0
Depok II,393,150000000.0,2.0,1.0,,32.0,22.0
Cipayung,393,290000000.0,2.0,1.0,1.0,72.0,45.0
Beji,394,800000000.0,5.0,4.0,,90.0,75.0
Cimanggis,394,400000000.0,2.0,2.0,1.0,83.0,45.0
Cimanggis,394,600000000.0,3.0,2.0,1.0,72.0,45.0
Margonda,394,430000000.0,3.0,2.0,1.0,72.0,40.0
Cipayung,394,580000000.0,3.0,2.0,1.0,72.0,45.0
Bojong Sari,394,4600000.0,,,,10519.0,893.0
Cinere,394,3000000000.0,,,,505.0,505.0
Cinere,394,6000000000.0,5.0,3.0,,600.0,324.0
Sawangan,394,3900000000.0,4.0,5.0,,375.0,200.0
Sawangan,394,770000000.0,5.0,2.0,,223.0,150.0
Sawangan,394,770000000.0,1.0,,,96.0,35.0
Cinere,394,2800000000.0,4.0,4.0,,120.0,180.0
Sawangan,395,600000000.0,2.0,1.0,,84.0,60.0
Cinere,395,2900000000.0,3.0,2.0,,180.0,240.0
Sawangan,395,2400000000.0,3.0,2.0,,188.0,155.0
Cinere,395,4800000000.0,3.0,2.0,,600.0,300.0
Sawangan,395,850000000.0,3.0,2.0,2.0,74.0,85.0
Sawangan,395,700000000.0,3.0,2.0,2.0,63.0,72.0
Tapos,395,695000000.0,3.0,2.0,1.0,50.0,60.0
Cibubur,395,1600000000.0,5.0,3.0,1.0,200.0,280.0
Sawangan,395,350000000.0,2.0,1.0,1.0,59.0,45.0
Mekarsari,395,1750000000.0,3.0,2.0,2.0,334.0,90.0
Cipayung,395,285000000.0,2.0,1.0,1.0,60.0,45.0
Sawangan,395,1760000000.0,3.0,2.0,1.0,132.0,200.0
Pancoran Mas,395,195000000.0,1.0,1.0,,30.0,50.0
Pancoran Mas,395,275000000.0,2.0,2.0,,40.0,60.0
Bojong Sari,395,890000000.0,3.0,1.0,1.0,84.0,84.0
Cipayung,395,650000000.0,3.0,2.0,1.0,105.0,90.0
Cipayung,395,275000000.0,1.0,,,30.0,50.0
Cimanggis,396,925000000.0,3.0,1.0,,84.0,75.0
Sukmajaya,396,2500000000.0,4.0,2.0,,153.0,216.0
Tapos,396,900000000.0,3.0,2.0,1.0,105.0,78.0
Sawangan,396,750000000.0,2.0,2.0,1.0,80.0,60.0
Pancoran Mas,396,2300000000.0,4.0,3.0,,198.0,160.0
Harjamukti,396,695000000.0,3.0,2.0,2.0,64.0,60.0
Pancoran Mas,396,2500000000.0,5.0,3.0,2.0,367.0,200.0
Beji,396,1990000000.0,,,,220.0,140.0
Depok I,396,135000000.0,2.0,1.0,1.0,36.0,50.0
Depok I,396,145000000.0,2.0,1.0,1.0,36.0,60.0
Cinere,396,910000000.0,3.0,2.0,2.0,82.0,82.0
Tapos,396,785000000.0,3.0,2.0,1.0,52.0,60.0
Harjamukti,397,5900000000.0,3.0,3.0,1.0,200.0,400.0
Tapos,397,750000000.0,3.0,2.0,1.0,52.0,60.0
Cimanggis,397,785000000.0,3.0,2.0,1.0,52.0,60.0
Cilodong,397,95000000.0,3.0,3.0,1.0,81.0,120.0
Beji,397,2450000000.0,10.0,10.0,2.0,68.0,105.0
Margonda,397,1350000000.0,10.0,10.0,,136.0,136.0
Cinere,397,3700000000.0,4.0,4.0,2.0,205.0,250.0
Cibubur,397,2300000000.0,3.0,3.0,4.0,381.0,195.0
Limo,397,799000000.0,2.0,2.0,2.0,72.0,45.0
Limo,397,850000000.0,3.0,2.0,2.0,72.0,52.0
Cinere,397,650000000.0,2.0,1.0,2.0,68.0,45.0
Limo,397,650000000.0,2.0,1.0,2.0,68.0,45.0
Cinere,397,3000000000.0,10.0,6.0,2.0,180.0,360.0
Cibubur,397,5900000000.0,3.0,3.0,1.0,200.0,400.0
Cinere,397,2900000000.0,4.0,4.0,1.0,160.0,240.0
Beji,397,1200000000.0,2.0,2.0,1.0,82.0,74.0
Sukmajaya,398,3300000000.0,5.0,4.0,2.0,135.0,240.0
Sawangan,398,685000000.0,2.0,1.0,1.0,90.0,45.0
Tapos,398,850000000.0,3.0,3.0,,84.0,100.0
Citayam,398,400000000.0,2.0,1.0,1.0,72.0,36.0
Citayam,398,600000000.0,3.0,2.0,1.0,90.0,53.0
Sawangan,398,1300000000.0,3.0,2.0,1.0,182.0,130.0
Sawangan,398,1500000000.0,6.0,3.0,2.0,118.0,173.0
Limo,398,1500000000.0,6.0,3.0,2.0,118.0,173.0
Depok I,398,1600000000.0,3.0,2.0,1.0,135.0,90.0
Margonda,398,6000000000.0,6.0,4.0,2.0,305.0,391.0
Limo,398,1500000000.0,6.0,3.0,2.0,118.0,173.0
Cimanggis,398,3800000000.0,4.0,4.0,1.0,345.0,247.0
Sawangan,398,850000000.0,3.0,3.0,1.0,110.0,110.0
Kelapa Dua,398,2800000000.0,3.0,2.0,1.0,150.0,130.0
Sawangan,398,850000000.0,3.0,3.0,1.0,110.0,110.0
Cinere,399,3900000000.0,4.0,2.0,2.0,375.0,221.0
Cipayung,399,635000000.0,3.0,2.0,2.0,140.0,80.0
Cinere,399,1500000000.0,8.0,5.0,2.0,178.0,356.0
Gandul,399,1850000000.0,5.0,4.0,2.0,82.0,160.0
Pancoran Mas,399,995000000.0,4.0,3.0,2.0,70.0,130.0
Cimanggis,399,725000000.0,2.0,2.0,1.0,79.0,45.0
Cimanggis,399,2950000000.0,5.0,3.0,2.0,140.0,300.0
Rangkapanjaya,399,795000000.0,2.0,2.0,1.0,70.0,55.0
Sukmajaya,399,3000000000.0,5.0,3.0,3.0,304.0,250.0
Cinere,399,2000000000.0,3.0,2.0,1.0,102.0,140.0
Limo,399,3700000000.0,4.0,4.0,2.0,180.0,180.0
Limo,399,1500000000.0,6.0,4.0,2.0,118.0,175.0
Limo,399,1050000000.0,4.0,3.0,1.0,70.0,120.0
Sawangan,399,2700000000.0,4.0,4.0,2.0,144.0,180.0
Cinangka,399,975000000.0,3.0,2.0,1.0,70.0,95.0
Citayam,399,175000000.0,2.0,1.0,,35.0,32.0
Sawangan,399,1500000000.0,6.0,3.0,2.0,118.0,173.0
Sawangan,399,1500000000.0,6.0,3.0,2.0,118.0,173.0
Sawangan,400,1500000000.0,6.0,3.0,2.0,118.0,173.0
Pasir Putih,400,620000000.0,2.0,2.0,1.0,71.0,50.0
Cinere,400,2200000000.0,3.0,2.0,1.0,125.0,86.0
Cinere,400,2300000000.0,4.0,3.0,1.0,144.0,200.0
Cinere,400,2200000000.0,3.0,2.0,1.0,128.0,115.0
Cinere,400,2100000000.0,4.0,3.0,1.0,144.0,200.0
Cinere,400,2200000000.0,3.0,2.0,1.0,128.0,115.0
Cinere,400,2100000000.0,3.0,3.0,1.0,270.0,220.0
Sawangan,400,730000000.0,3.0,2.0,1.0,63.0,72.0
Limo,400,3650000000.0,4.0,3.0,5.0,719.0,250.0
Cinere,400,2600000000.0,3.0,3.0,1.0,120.0,130.0
Bojong Sari,400,1190000000.0,3.0,2.0,2.0,66.0,90.0
Limo,400,4500000000.0,,,,600.0,400.0
Cipayung,400,750000000.0,3.0,2.0,2.0,90.0,113.0
Cimanggis,400,3150000000.0,3.0,3.0,3.0,153.0,164.0
Cilodong,400,596000000.0,2.0,1.0,,65.0,42.0
Beji,400,3800000000.0,2.0,1.0,4.0,350.0,300.0
Cimanggis,401,2500000000.0,3.0,3.0,1.0,200.0,300.0
Limo,401,2550000000.0,4.0,4.0,2.0,250.0,300.0
Rangkapanjaya,401,1150000000.0,2.0,1.0,1.0,120.0,110.0
Cilodong,401,650000000.0,3.0,2.0,2.0,60.0,60.0
Cilangkap,401,400000000.0,2.0,1.0,1.0,70.0,45.0
Pancoran Mas,401,2250000000.0,4.0,2.0,,150.0,70.0
Cilodong,401,1600000000.0,2.0,3.0,,100.0,150.0
Cinere,401,4500000000.0,2.0,,,166.0,370.0
Tanah Baru,401,689000000.0,2.0,2.0,1.0,45.0,50.0
Cinere,401,2980000000.0,3.0,2.0,1.0,183.0,223.0
Cimanggis,401,890000000.0,3.0,4.0,1.0,61.0,70.0
Cinere,401,2500000000.0,4.0,4.0,1.0,240.0,250.0
Cipayung,401,670000000.0,2.0,1.0,1.0,70.0,36.0
Cimanggis,401,1800000000.0,3.0,2.0,2.0,143.0,200.0
Limo,401,2000000000.0,2.0,3.0,,207.0,200.0
Sawangan,401,897000000.0,3.0,2.0,2.0,78.0,78.0
Pancoran Mas,402,5300000000.0,5.0,3.0,4.0,512.0,400.0
Depok I,402,890000000.0,3.0,3.0,,149.0,144.0
Sukmajaya,402,2700000000.0,3.0,4.0,2.0,337.0,181.0
Cinangka,402,1410000000.0,3.0,2.0,2.0,106.0,70.0
Depok II,402,3600000000.0,5.0,5.0,2.0,168.0,222.0
Cibubur,402,3400000000.0,4.0,5.0,1.0,180.0,250.0
